Date,HDFCBANK.NS,ICICIBANK.NS
2024-12-16,920.1621704101562,1335.7928466796875
2024-12-17,904.4002685546875,1323.5374755859375
2024-12-18,893.275634765625,1304.087646484375
2024-12-19,884.790283203125,1277.0462646484375
2024-12-20,873.93701171875,1278.5347900390625
2024-12-23,888.4902954101562,1286.8704833984375
2024-12-24,887.0596313476562,1287.3170166015625
2024-12-26,883.4336547851562,1287.4161376953125
2024-12-27,887.1336669921875,1297.5382080078125
2024-12-30,877.0943603515625,1284.7369384765625
2024-12-31,874.6029663085938,1271.83642578125
2025-01-01,879.4869995117188,1273.8211669921875
2025-01-02,884.9136352539062,1280.7178955078125
2025-01-03,862.9356689453125,1255.363525390625
2025-01-06,843.84375,1254.4207763671875
2025-01-07,845.2744140625,1269.454833984375
2025-01-08,835.8518676757812,1254.073486328125
2025-01-09,822.778564453125,1252.73388671875
2025-01-10,817.3272094726562,1240.2799072265625
2025-01-13,804.5499267578125,1220.3338623046875
2025-01-14,812.3198852539062,1230.8031005859375
2025-01-15,810.568603515625,1228.7686767578125
2025-01-16,815.0086059570312,1239.53564453125
2025-01-17,807.4605712890625,1216.066650390625
2025-01-20,814.6138916015625,1223.50927734375
2025-01-21,810.2479248046875,1186.9910888671875
2025-01-22,821.9152221679688,1191.258056640625
2025-01-23,821.347900390625,1192.5482177734375
2025-01-24,813.8986206054688,1199.941162109375
2025-01-27,804.0319213867188,1218.547607421875
2025-01-28,824.0612182617188,1237.3525390625
2025-01-29,827.4651489257812,1242.066162109375
2025-01-30,834.4705200195312,1245.98583984375
2025-01-31,838.047119140625,1243.2073974609375
2025-02-01,834.1991577148438,1245.936279296875
2025-02-03,827.8104858398438,1243.40576171875
2025-02-04,848.9744873046875,1258.4893798828125
2025-02-05,857.311767578125,1257.9931640625
2025-02-06,860.29638671875,1262.6572265625
2025-02-07,854.8204345703125,1247.2760009765625
2025-02-10,846.4337158203125,1252.9322509765625
2025-02-11,839.3544311523438,1243.15771484375
2025-02-12,842.0184326171875,1242.2149658203125
2025-02-13,837.5291137695312,1239.337158203125
2025-02-14,836.1231079101562,1250.451416015625
2025-02-17,847.2230834960938,1241.5699462890625
2025-02-18,850.0350952148438,1233.531982421875
2025-02-19,852.0823974609375,1251.9896240234375
2025-02-20,832.2998046875,1240.379150390625
2025-02-21,834.9638061523438,1223.50927734375
2025-02-24,827.366455078125,1209.0211181640625
2025-02-25,829.9564819335938,1214.7767333984375
2025-02-27,839.0091552734375,1213.0897216796875
2025-02-28,854.6477661132812,1194.8802490234375
2025-03-03,839.428466796875,1196.964111328125
2025-03-04,843.5971069335938,1201.1319580078125
2025-03-05,833.73046875,1206.391357421875
2025-03-06,834.3224487304688,1208.7235107421875
2025-03-07,833.3604736328125,1205.250244140625
2025-03-10,832.4971313476562,1205.5478515625
2025-03-11,831.510498046875,1235.864013671875
2025-03-12,844.1644287109375,1234.425048828125
2025-03-13,841.9197998046875,1240.4783935546875
2025-03-17,843.79443359375,1259.2833251953125
2025-03-18,843.79443359375,1259.2833251953125
2025-03-19,860.4197387695312,1303.0455322265625
2025-03-20,872.5803833007812,1311.5797119140625
2025-03-21,873.3696899414062,1332.81591796875
2025-03-24,887.9969482421875,1347.750732421875
2025-03-25,898.5789184570312,1333.4112548828125
2025-03-26,891.2283325195312,1325.6710205078125
2025-03-27,900.5029296875,1326.415283203125
2025-03-28,901.908935546875,1338.025634765625
2025-04-01,872.1363525390625,1308.3546142578125
2025-04-02,886.4676513671875,1321.056640625
2025-04-03,885.456298828125,1319.3697509765625
2025-04-04,896.5316162109375,1325.07568359375
2025-04-07,867.1289672851562,1277.6912841796875
2025-04-08,872.7777099609375,1289.9466552734375
2025-04-09,870.7303466796875,1290.83984375
2025-04-11,891.3269653320312,1301.606689453125
2025-04-15,920.01416015625,1339.8614501953125
2025-04-16,926.476806640625,1346.0140380859375
2025-04-17,940.6353759765625,1395.9288330078125
2025-04-21,950.6994018554688,1399.0052490234375
2025-04-22,967.7686767578125,1405.6539306640625
2025-04-23,949.1207885742188,1413.493408203125
2025-04-24,945.6181030273438,1391.95947265625
2025-04-25,942.8554077148438,1394.04345703125
2025-04-28,947.29541015625,1417.8597412109375
2025-04-29,941.6715087890625,1418.85205078125
2025-04-30,949.6633911132812,1416.073486328125
2025-05-02,948.1340942382812,1419.149658203125
2025-05-05,955.4847412109375,1418.455078125
2025-05-06,952.9686889648438,1420.63818359375
2025-05-07,959.8259887695312,1424.4091796875
2025-05-08,951.3900756835938,1424.5084228515625
2025-05-09,932.248779296875,1378.2652587890625
2025-05-12,965.5486450195312,1437.4088134765625
2025-05-13,948.4794311523438,1419.6458740234375
2025-05-14,942.5594482421875,1415.279541015625
2025-05-15,954.0047607421875,1439.6912841796875
2025-05-16,954.44873046875,1442.86669921875
2025-05-19,956.4220581054688,1437.905029296875
2025-05-20,944.6807861328125,1427.1876220703125
2025-05-21,950.5514526367188,1433.637939453125
2025-05-22,947.1474609375,1431.057861328125
2025-05-23,953.906005859375,1438.698974609375
2025-05-26,957.1620483398438,1449.4161376953125
2025-05-27,950.3048095703125,1435.324951171875
2025-05-28,948.9234619140625,1442.6683349609375
2025-05-29,950.896728515625,1445.3475341796875
2025-05-30,959.4807739257812,1434.7296142578125
2025-06-02,953.1660766601562,1439.3935546875
2025-06-03,949.466064453125,1426.8900146484375
2025-06-04,957.6553955078125,1420.0428466796875
2025-06-05,961.7993774414062,1443.66064453125
2025-06-06,976.1552734375,1448.5230712890625
2025-06-09,976.2539672851562,1423.8138427734375
2025-06-10,969.5447387695312,1412.0048828125
2025-06-11,962.194091796875,1420.0428466796875
2025-06-12,958.74072265625,1414.2872314453125
2025-06-13,946.0127563476562,1405.2569580078125
2025-06-16,954.7940673828125,1415.9742431640625
2025-06-17,951.9327392578125,1412.302490234375
2025-06-18,954.0540771484375,1401.78369140625
2025-06-19,954.7447509765625,1400.4937744140625
2025-06-20,969.2486572265625,1416.1727294921875
2025-06-23,961.2073364257812,1409.226318359375
2025-06-24,967.3740234375,1413.1956787109375
2025-06-25,976.8953247070312,1414.8826904296875
2025-06-26,997.41796875,1428.080810546875
2025-06-27,1004.9491577148438,1451.00390625
2025-06-30,998.2658081054688,1434.7296142578125
2025-07-01,1003.5526123046875,1421.03515625
2025-07-02,990.5350341796875,1416.867431640625
2025-07-03,991.0836181640625,1414.98193359375
2025-07-04,992.1809692382812,1431.7525634765625
2025-07-07,991.2332763671875,1424.706787109375
2025-07-08,998.2159423828125,1430.9586181640625
2025-07-09,1003.1036987304688,1420.93603515625
2025-07-10,1000.6099243164062,1413.1956787109375
2025-07-11,989.3878784179688,1411.0125732421875
2025-07-14,989.0387573242188,1412.1041259765625
2025-07-15,995.2732543945312,1419.844482421875
2025-07-16,995.6722412109375,1415.4781494140625
2025-07-17,990.98388671875,1407.8370361328125
2025-07-18,976.2705078125,1414.8826904296875
2025-07-21,997.7670288085938,1454.576416015625
2025-07-22,1001.058837890625,1462.316650390625
2025-07-23,1009.6375122070312,1477.2017822265625
2025-07-24,1004.5999755859375,1472.0416259765625
2025-07-25,1002.2999877929688,1465.789794921875
2025-07-28,1004.25,1477.00341796875
2025-07-29,1010.7999877929688,1474.8201904296875
2025-07-30,1012.9000244140625,1471.04931640625
2025-07-31,1009.0999755859375,1470.0570068359375
2025-08-01,1006.0999755859375,1460.3319091796875
2025-08-04,996.0,1451.9962158203125
2025-08-05,988.7999877929688,1433.3402099609375
2025-08-06,992.6500244140625,1432.54638671875
2025-08-07,997.7000122070312,1429.271728515625
2025-08-08,986.9500122070312,1424.9053955078125
2025-08-11,997.7999877929688,1425.5999755859375
2025-08-12,984.9500122070312,1422.0
2025-08-13,990.1500244140625,1420.800048828125
2025-08-14,995.5499877929688,1427.300048828125
2025-08-18,1001.7999877929688,1434.5999755859375
2025-08-19,995.5499877929688,1436.300048828125
2025-08-20,994.0999755859375,1430.5999755859375
2025-08-21,995.5999755859375,1446.0
2025-08-22,982.2999877929688,1436.4000244140625
2025-08-25,982.0499877929688,1433.199951171875
2025-08-26,973.4000244140625,1416.5999755859375
2025-08-28,957.7999877929688,1399.0999755859375
2025-08-29,951.5999755859375,1397.800048828125
2025-09-01,950.5999755859375,1411.0
2025-09-02,944.5,1394.199951171875
2025-09-03,954.4500122070312,1397.0
2025-09-04,961.25,1405.5
2025-09-05,963.4000244140625,1402.800048828125
2025-09-08,966.0,1402.699951171875
2025-09-09,965.1500244140625,1403.699951171875
2025-09-10,965.9000244140625,1403.9000244140625
2025-09-11,967.7999877929688,1401.5999755859375
2025-09-12,967.2999877929688,1417.699951171875
2025-09-15,967.0499877929688,1419.4000244140625
2025-09-16,966.8499755859375,1421.5999755859375
2025-09-17,966.5,1419.199951171875
2025-09-18,976.9000244140625,1421.699951171875
2025-09-19,966.9000244140625,1402.199951171875
2025-09-22,964.2000122070312,1401.5
2025-09-23,957.2000122070312,1394.300048828125
2025-09-24,951.0499877929688,1382.699951171875
2025-09-25,949.8499755859375,1375.800048828125
2025-09-26,945.0499877929688,1359.5999755859375
2025-09-29,950.2999877929688,1348.0999755859375
2025-09-30,951.0,1348.0
2025-10-01,965.25,1372.0
2025-10-03,965.1500244140625,1365.199951171875
2025-10-06,973.4500122070312,1363.4000244140625
2025-10-07,982.5,1375.9000244140625
2025-10-08,978.7000122070312,1370.300048828125
2025-10-09,977.0999755859375,1376.199951171875
2025-10-10,980.9000244140625,1380.300048828125
2025-10-13,977.0,1379.4000244140625
2025-10-14,977.1500244140625,1384.0999755859375
2025-10-15,978.25,1398.4000244140625
2025-10-16,994.3499755859375,1417.300048828125
2025-10-17,1002.5499877929688,1436.5999755859375
2025-10-20,1002.9500122070312,1390.300048828125
2025-10-21,1007.7000122070312,1382.0
2025-10-23,1008.7999877929688,1363.699951171875
2025-10-24,994.75,1377.699951171875
2025-10-27,1002.9500122070312,1377.5999755859375
2025-10-28,1003.5499877929688,1363.0999755859375
2025-10-29,1007.8499755859375,1370.4000244140625
2025-10-30,998.1500244140625,1362.4000244140625
2025-10-31,987.2999877929688,1345.300048828125
2025-11-03,992.6500244140625,1346.4000244140625
2025-11-04,985.25,1336.9000244140625
2025-11-05,985.25,1336.9000244140625
2025-11-06,984.6500244140625,1320.4000244140625
2025-11-07,982.2999877929688,1343.0
2025-11-10,984.5,1348.0
2025-11-11,991.7000122070312,1358.300048828125
2025-11-12,989.5,1358.9000244140625
2025-11-13,986.6500244140625,1385.9000244140625
2025-11-14,989.5999755859375,1373.0
2025-11-17,996.5499877929688,1379.0
2025-11-18,992.4500122070312,1373.4000244140625
2025-11-19,994.5999755859375,1383.0999755859375
2025-11-20,1008.8499755859375,1383.0
2025-11-21,998.0499877929688,1369.5
2025-11-24,999.1500244140625,1368.4000244140625
2025-11-25,989.7999877929688,1357.800048828125
2025-11-26,1003.9000244140625,1375.0
2025-11-27,1009.5,1392.199951171875
2025-11-28,1007.5999755859375,1388.800048828125
2025-12-01,1002.0999755859375,1390.0999755859375
2025-12-02,989.7999877929688,1373.0
2025-12-03,1000.5,1391.5
2025-12-04,997.2000122070312,1386.699951171875
2025-12-05,1003.2999877929688,1392.5
